,frame,PathIDX,seconds,gaze_vis_x,gaze_vis_y,gaze_x_recal,gaze_y_recal,target_vis_x,target_vis_y
0,0,99,0.0,-9.651574,2.202719,-8.97894178519297,1.757060876287226,-8.268248,0.2586427
1,1,99,0.017499999999984084,-8.790421,0.2541038,-8.151723442675106,-0.13307289489707907,-8.262752,0.221366
2,2,99,0.033999999999991815,-8.792818,0.261925,-8.154040753234462,-0.12550973695984452,-8.240152,0.2495734
3,3,99,0.050299999999992906,-8.812298,0.4707612,-8.173768005538788,0.07545662860953528,-8.256977,0.2127287
4,4,99,0.06709999999998217,-8.823952,0.435602,-8.184583750743025,0.041951006422583426,-8.271428,0.186495
5,5,99,0.08839999999997872,-8.777358,0.3696231,-8.140068868575328,-0.02243144408606612,-8.29119,0.1452218
6,6,99,0.10070000000001755,-8.75998,0.3147154,-8.123279666827015,-0.0755397011818798,-8.256864,0.1397575
7,7,99,0.11739999999997508,-8.798505,0.3141344,-8.159745985900267,-0.07524983052373424,-8.274702,0.1077647
8,8,99,0.1338000000000079,-8.766682,0.3029277,-8.129551540278895,-0.0867115093811629,-8.282467,0.129316
9,9,99,0.1512000000000171,-8.775043,0.07009451,-8.136032301449257,-0.3101086271504999,-8.270807,0.1207994
10,10,99,0.16730000000001155,-8.784546,0.06038657,-8.144968567650952,-0.31922167968116416,-8.309879,0.1215834
11,11,99,0.18399999999996908,-8.865568,0.1081857,-8.22196291556005,-0.2715389659982687,-8.275153,0.09403667
12,12,99,0.2004000000000019,-8.838756,0.1413693,-8.196785598865223,-0.24026400737372133,-8.287459,0.09397467
13,13,99,0.21739999999999782,-8.66966,0.07621355,-8.0363086115947,-0.30655180381173147,-8.306025,0.08477882
14,14,99,0.2341000000000122,-8.675164,0.0772569,-8.041525429637488,-0.3054287919940146,-8.289059,0.08918364
15,15,99,0.2880000000000109,-8.778816,1.213836,-8.146649341646858,0.7882670995706754,-8.313466,0.05930139
16,16,99,0.29539999999997235,-8.754613,1.12361,-8.123181660563448,0.7010937924377566,-8.291111,0.06060962
17,21,99,0.41219999999998436,-9.299355,-0.733076,-8.627427636162913,-1.06982555338092,-8.303848,-0.05169895
18,22,99,0.4288999999999987,-9.338806,-0.7116464,-8.664906140743613,-1.04837933910175,-8.293885,-0.02943618
19,23,99,0.44669999999996435,-9.154717,-0.7523701,-8.490386448053837,-1.0915358774253812,-8.283732,-0.003420239
20,24,99,0.4619999999999891,-9.150157,-0.8290051,-8.485597637237882,-1.1652259843185944,-8.295601,-0.01255126
21,25,99,0.4785999999999717,-8.966885,-0.5556303,-8.31378617082306,-0.9067473583624078,-8.312745,-0.01947335
22,26,99,0.4952999999999861,-9.01849,-0.5390978,-8.362740159173516,-0.8897361866288779,-8.298246,-0.01437447
23,27,99,0.5181999999999789,-8.935063,-0.5367325,-8.283778111942757,-0.8893007760604195,-8.271684,-0.04209016
24,28,99,0.5289999999999964,-8.925697,-0.6112313,-8.274452834173422,-0.9610453301428767,-8.252935,-0.07758959
25,29,99,0.5461999999999989,-8.902147,-0.4189771,-8.25334336297404,-0.7769489673566781,-8.281369,-0.07544602
26,30,99,0.5620000000000118,-8.820671,-0.4175403,-8.176222520913829,-0.7773622272105483,-8.283364,-0.1037823
27,31,99,0.5788000000000011,-8.85415,-0.6447264,-8.206516156952198,-0.9947839048461179,-8.277474,-0.08929014
28,32,99,0.5955000000000155,-8.836614,-0.6464304,-8.189905112025212,-0.9968060913753045,-8.278899,-0.09964491
