,frame,PathIDX,seconds,gaze_vis_x,gaze_vis_y,gaze_x_recal,gaze_y_recal,target_vis_x,target_vis_y
0,0,99,0.0,-4.70397,2.046011,-6.185084872683174,6.23720337007852,-7.313087,3.172683
1,1,99,0.016900000000077853,-5.611238,2.034004,-7.108500034234464,6.303592010011808,-7.545711,3.247781
2,2,99,0.035000000000081855,-5.74259,1.945209,-7.227130260549419,6.1826962446243074,-7.781315,3.261481
3,3,99,0.05040000000008149,-6.440647,2.216073,-7.986064540203989,6.653679611804903,-7.808779,3.236696
4,4,99,0.06700000000000728,-6.46367,2.171927,-8.001913392887623,6.589641437787195,-7.829995,3.385633
5,5,99,0.08390000000008513,-6.738427,1.864001,-8.228922744290596,6.153583236336564,-8.097878,3.549491
6,6,99,0.10050000000001091,-6.598252,2.149341,-8.135291681815367,6.568300561484297,-8.322839,3.493005
7,7,99,0.11720000000002528,-6.895969,1.998273,-8.412856352261839,6.369525069992183,-8.461777,3.243959
8,8,99,0.13360000000000127,-6.912253,2.053442,-8.439010871767838,6.453744006560942,-8.777798,3.211651
9,9,99,0.15040000000010423,-7.050434,2.028313,-8.575620551875929,6.428925654733001,-9.052423,3.002992
10,10,99,0.1674000000000433,-6.913816,2.054008,-8.44070317724701,6.454737882348212,-9.531514,2.893486
11,11,99,0.18370000000004438,-7.123727,1.690832,-8.592006537612924,5.929822381065282,-9.944468,3.040169
12,12,99,0.20030000000008386,-7.156083,1.721329,-8.63028800101393,5.978550237796876,-10.33891,2.90134
13,13,99,0.21739999999999782,-7.716505,1.778021,-9.211774019166217,6.115664651902804,-10.50398,2.576017
14,14,99,0.2340000000000373,-7.807605,1.714325,-9.29368546521206,6.028651012194802,-10.73614,2.404273
15,15,99,0.25090000000000146,-8.414962,1.548931,-9.884631654350855,5.837200085535237,-10.94331,2.248326
16,16,99,0.26740000000006603,-8.551575,1.624103,-10.036992434087068,5.96259793926505,-11.00028,1.903124
