,frame,PathIDX,seconds,gaze_vis_x,gaze_vis_y,gaze_x_recal,gaze_y_recal,target_vis_x,target_vis_y
0,0,99,0.0,-10.26389,-3.64318,-9.924525203179634,-3.0614674130002664,-10.26136,-1.621283
1,1,99,0.01630000000000109,-10.27842,-3.606744,-9.93697622783656,-3.0246194848211596,-9.93207,-1.477988
2,2,99,0.033299999999997,-9.696836,-3.329165,-9.344654802177217,-2.7180177019744485,-9.763423,-1.183272
3,3,99,0.04990000000000805,-9.668363,-3.223316,-9.310663043115472,-2.6083291265492576,-9.525494,-0.8691909
4,4,99,0.06610000000000582,-9.126931,-2.451411,-8.731444839744157,-1.795943313459405,-9.272657,-0.8888479
5,5,99,0.08259999999998513,-9.125455,-2.509029,-8.733098002530436,-1.8550166483103157,-9.073816,-0.705759
6,6,99,0.09960000000000946,-9.027017,-1.917056,-8.603347708835994,-1.243843736421952,-8.766387,-0.7257344
7,7,99,0.1168999999999869,-8.938303,-1.970132,-8.518159834867305,-1.2949941237619154,-8.532928,-0.7222441
8,8,99,0.13280000000000314,-8.390907,-1.601178,-7.954829292226374,-0.8959001453305122,-8.314766,-0.7841978
9,9,99,0.14939999999998577,-8.398459,-1.470773,-7.955268126861294,-0.7623587989196161,-8.070377,-0.9987833
10,10,99,0.1664000000000101,-7.702434,-1.680218,-7.2757066616522605,-0.9512699119446326,-7.966336,-1.030682
11,11,99,0.183400000000006,-7.596671,-1.510615,-7.161544013375068,-0.7732660380190188,-7.87937,-1.003779
12,12,99,0.19960000000000377,-7.346049,-1.747513,-6.925589541108565,-1.0070037106967789,-7.791737,-1.181906
13,13,99,0.21680000000000632,-7.310516,-1.854177,-6.896091009191498,-1.1151354350542855,-7.769079,-1.049602
14,14,99,0.2330000000000041,-7.037262,-1.911896,-6.627974119610127,-1.164150498596059,-7.670978,-1.053558
15,15,99,0.24979999999999336,-7.048588,-1.906773,-6.638939411878973,-1.1593166781228583,-7.58568,-1.048885
16,16,99,0.2663000000000011,-6.950768,-2.001533,-6.546968570680479,-1.2529033822475544,-7.581413,-1.065288
