,frame,PathIDX,seconds,gaze_vis_x,gaze_vis_y,gaze_x_recal,gaze_y_recal,target_vis_x,target_vis_y
0,0,99,0.0,-5.891127,-7.767931,-10.372704788493623,-10.444007680822104,-10.65778,5.260572
1,1,99,0.018699999999967076,-5.973528,-7.720163,-10.507435558617953,-10.405365251259944,-10.66839,5.283632
2,2,99,0.042799999999942884,-5.970773,-7.727285,-10.499659189759122,-10.411556886124764,-10.67083,5.266129
3,3,99,0.060199999999895226,-5.871783,-7.820011,-10.316875789591826,-10.48932054320635,-10.68063,5.258426
4,4,99,0.0767999999999347,-5.969636,-7.819778,-10.443417538852763,-10.493531047149752,-10.64861,5.256584
5,5,99,0.09349999999994907,-5.866643,-7.83671,-10.300347194979528,-10.503897680417278,-10.65751,5.252002
6,6,99,0.11859999999990123,-5.98285,-7.670714,-10.548760381048297,-10.361933238016865,-10.62746,5.219266
7,7,99,0.1351999999999407,-6.112745,-7.737613,-10.676938571243078,-10.427124746927145,-10.71868,5.252776
8,8,99,0.15179999999998017,-6.069396,-7.826359,-10.568387553323742,-10.50387048768491,-10.66439,5.267169
9,9,99,0.18519999999989523,-5.908382,-7.639478,-10.471062170123647,-10.330870719515183,-10.68073,5.164018
10,10,99,0.20079999999995835,-5.97974,-7.811065,-10.461629305783312,-10.486260204823365,-10.72019,5.201903
11,11,99,0.2175999999999476,-6.051819,-7.867879,-10.521094582254582,-10.539898197857859,-10.69201,5.243319
12,12,99,0.23539999999991323,-6.18431,-7.797383,-10.733989379974455,-10.483361004613936,-10.68115,5.327569
13,13,99,0.252399999999966,-6.09227,-7.709783,-10.666970028700234,-10.401520040407796,-10.65034,5.293767
14,14,99,0.268799999999942,-6.11879,-7.721855,-10.694078974096515,-10.413422968087097,-10.66957,5.250542
15,15,99,0.28529999999989286,-6.139116,-7.718132,-10.722540235059185,-10.411038829446543,-10.63597,5.260568
16,16,99,0.3021999999999707,-6.069514,-7.749583,-10.614005527252795,-10.435788621750575,-10.64277,5.233743
17,17,99,0.3190999999999349,-6.046842,-7.734375,-10.593724410788798,-10.421278298665094,-10.63087,5.224771
18,18,99,0.33569999999997435,-6.03573,-7.782373,-10.550946575866956,-10.463342721327486,-10.65967,5.272979
19,19,99,0.35199999999997544,-6.06297,-7.799272,-10.576127123333137,-10.479558874342034,-10.6649,5.24904
20,20,99,0.3687999999999647,-6.105135,-7.743559,-10.663587057869307,-10.432054313530964,-10.73127,5.245042
21,21,99,0.38639999999998054,-6.043067,-7.819248,-10.53858750988199,-10.496375741108803,-10.71186,5.270173
22,22,99,0.40269999999998163,-6.14488,-7.7931,-10.685591133607588,-10.477782824860068,-10.70824,5.270188
23,23,99,0.41889999999989413,-6.103671,-7.756189,-10.654216615385348,-10.443188879597637,-10.68119,5.28743
24,24,99,0.4370999999999867,-6.148843,-7.678996,-10.758281028079086,-10.376770966827678,-10.67315,5.28658
25,25,99,0.452199999999948,-6.101791,-7.741385,-10.660554780890926,-10.429975397131237,-10.6605,5.230676
26,26,99,0.46889999999996235,-6.107224,-7.803697,-10.63067278788817,-10.485480741690782,-10.65751,5.220853
27,27,99,0.48539999999991323,-6.053493,-7.780118,-10.5752276984581,-10.46214475268689,-10.67173,5.278859
28,28,99,0.5019999999999527,-6.126383,-7.769163,-10.675872342545102,-10.455719832049816,-10.6868,5.253295
29,29,99,0.5191999999999553,-6.032909,-7.799684,-10.537051183820669,-10.478567278821568,-10.71012,5.260859
30,30,99,0.5354999999999563,-6.090896,-7.801185,-10.611068300932345,-10.482515972560073,-10.7077,5.277591
31,31,99,0.5521999999999707,-6.080253,-7.806473,-10.594188500229187,-10.486725094411216,-10.7167,5.285084
32,32,99,0.5687999999998965,-6.06238,-7.771317,-10.59191949102688,-10.454740933387285,-10.72082,5.277421
33,33,99,0.5855999999999995,-6.090708,-7.764678,-10.632444321458717,-10.450132015459586,-10.72756,5.265531
34,34,99,0.6020999999999503,-6.118033,-7.762288,-10.669157313268105,-10.449245958522912,-10.71666,5.265948
